mmsi,nav_status,rot,sog,latitude,longitude,cog,true_heading,imo,ship_name,call_sign,ship_type,draught,destination,dimbow,dimstern,dimport,dimstarboard,eta,beam,length,rec_time,source,country,flag_name
444444444,Restricted,1.9,14.32,-55.07355693003317,24.318443890357543,135.77,138.87,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 14:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.96,13.7,-55.08820060588653,24.3442505154886,136.97,135.4,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 14:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.58,13.79,-55.102838822594464,24.37007604505398,137.36,137.62,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 14:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.37,13.38,-55.11747157318251,24.395920496143244,135.87,136.01,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 15:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.11,13.26,-55.13209885066712,24.421783885850125,137.54,136.4,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 15:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.16,13.36,-55.14672064805569,24.44766623127256,136.72,139.18,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 15:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.54,13.12,-55.16133695834662,24.473567549512605,136.33,135.68,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 15:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.2,13.23,-55.17594777452917,24.499487857676407,136.56,135.28,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 16:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.6,13.82,-55.19055308958357,24.52542717287414,138.21,137.75,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 16:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.1,13.83,-55.20515289648096,24.5513855122199,139.62,137.94,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 16:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.33,13.5,-55.219747188183376,24.57736289283172,136.79,138.12,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 16:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.59,13.89,-55.23433595764376,24.60335933183151,136.54,138.68,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 17:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.64,13.09,-55.24891919780595,24.629374846344906,135.39,135.92,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 17:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.84,13.66,-55.26349690160468,24.65540945350138,135.57,138.65,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 17:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.98,13.34,-55.27806906196552,24.681463170434025,137.52,137.48,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 17:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.48,13.8,-55.29263567180498,24.7075360142796,137.77,134.57,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 18:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.48,13.33,-55.30719672403035,24.733628002178413,137.87,141.55,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 18:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.62,13.25,-55.32175221153985,24.75973915127432,138.3,139.65,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 18:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.38,13.55,-55.33630212722248,24.78586947871461,141.61,141.89,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 18:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-2.75,13.24,-55.35084646395812,24.81201900164999,137.53,137.53,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 19:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.05,13.7,-55.365385214617454,24.838187737234527,136.73,137.21,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 19:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.48,13.83,-55.37991837206202,24.86437570262556,137.83,139.07,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 19:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.24,13.85,-55.39444592914415,24.890582914983657,138.23,133.89,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 19:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.75,13.0,-55.40896787870697,24.91680939147258,137.35,137.23,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 20:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.25,13.35,-55.423484213584416,24.943055149259173,135.64,136.11,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 20:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.31,13.53,-55.43799492660124,24.96932020551339,135.55,138.89,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 20:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.11,13.96,-55.45250001057293,24.995604577408105,135.07,135.35,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 20:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.41,13.21,-55.46699945830579,25.021908282119217,135.26,135.08,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 21:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.16,13.75,-55.48149326259689,25.04823133682544,134.13,133.23,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 21:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.29,13.65,-55.49598141623402,25.074573758708308,134.84,136.1,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 21:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.13,14.0,-55.51046391199577,25.100935564952174,133.79,137.01,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 21:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.78,13.29,-55.52494074265143,25.12731677274401,132.45,132.63,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 22:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.75,13.73,-55.539411900961085,25.15371739927349,132.66,135.9,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 22:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.19,13.88,-55.5538773796755,25.18013746173281,136.21,135.81,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 22:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.39,13.89,-55.56833717153619,25.206576977316733,135.05,138.32,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 22:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.1,13.79,-55.58279126927536,25.23303596322244,136.22,137.4,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 23:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.03,13.52,-55.59723966561595,25.25951443664953,136.22,137.02,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 23:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.73,13.38,-55.61168235327159,25.28601241479992,137.7,140.16,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 23:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.11,13.7,-55.62611932494657,25.31252991487776,134.92,136.64,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-17 23:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.51,13.69,-55.640550573335936,25.339066954089475,135.4,135.2,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 00:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.25,13.59,-55.65497609112534,25.365623549643573,136.78,134.79,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 00:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.15,13.58,-55.66939587099114,25.39219971875068,138.64,137.34,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 00:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.28,13.81,-55.68380990560036,25.41879547862342,138.53,139.78,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 00:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.96,13.66,-55.69821818761065,25.445410846476367,139.12,135.58,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 01:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.88,13.77,-55.71262070967035,25.472045839526,138.82,140.93,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 01:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.06,13.32,-55.72701746441838,25.498700474990592,140.11,139.68,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 01:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.6,13.15,-55.74140844448439,25.525374770090217,139.79,138.73,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 01:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.24,13.22,-55.75579364248853,25.5520687420466,140.06,142.02,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 02:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.99,13.91,-55.77017305104167,25.57878240808313,142.05,141.21,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 02:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.7,13.93,-55.78454666274524,25.60551578542474,138.25,138.49,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 02:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-2.78,13.55,-55.798914470191306,25.632268891297876,138.45,135.32,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 02:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-3.22,13.54,-55.81327646596251,25.6590417429304,132.03,133.62,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 03:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.97,13.94,-55.82763264263206,25.68583435755154,132.76,132.02,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 03:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.26,13.4,-55.84198299276383,25.712646752391866,129.87,129.25,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 03:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.31,14.0,-55.85632750891216,25.73947894468311,133.14,132.33,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 03:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.34,13.56,-55.87066618362203,25.76633095165823,133.67,134.72,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 04:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.3,13.6,-55.88499900942898,25.793202790551263,133.71,132.87,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 04:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.64,13.6,-55.899325978859046,25.820094478597245,133.62,134.96,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 04:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,2.08,13.88,-55.91364708442888,25.84700603303224,134.89,134.97,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 04:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.96,13.68,-55.92796231864563,25.873937471093136,137.32,138.55,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 05:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.78,13.72,-55.942271674007024,25.900888810017708,138.57,139.57,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 05:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.7,13.13,-55.95657514300125,25.92786006704444,139.67,138.95,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 05:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.25,13.61,-55.97087271810705,25.954851259412536,136.53,138.56,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 05:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-2.02,13.75,-55.98516439179368,25.9818624043618,135.65,136.07,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 06:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-2.92,13.75,-55.9994501565209,26.00889351913258,132.82,132.32,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 06:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.46,13.14,-56.013730004738974,26.035944620965736,129.37,127.09,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 06:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.61,13.61,-56.02800392888863,26.063015727102485,131.56,131.81,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 06:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.56,13.28,-56.042271921401095,26.09010685478444,132.42,132.42,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 07:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,2.43,13.87,-56.056533974698105,26.11721802125341,135.44,137.31,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 07:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.08,14.36,-56.0707900811918,26.144349243751478,136.4,136.9,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 07:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.55,13.6,-56.08504023328484,26.171500539520785,136.21,139.14,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 07:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.03,13.69,-56.099284423370335,26.19867192580353,136.96,139.06,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 08:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.66,13.51,-56.11352264383182,26.22586341984195,137.81,137.14,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 08:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.98,13.7,-56.127754887043295,26.25307503887813,140.58,141.02,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 08:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.46,13.83,-56.14198114536919,26.280306800154,141.32,139.45,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 08:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.7,13.8,-56.15620141116435,26.307558720911278,139.69,137.52,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 09:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,2.66,13.9,-56.17041567677408,26.334830818391318,143.19,139.34,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 09:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.79,13.13,-56.18462393453407,26.36212310983514,144.37,147.59,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 09:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.54,13.83,-56.19882617677044,26.389435612483283,144.53,143.84,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 09:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.13,13.11,-56.213022395799705,26.41676834357576,143.82,144.09,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 10:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.65,13.84,-56.227212583928754,26.444121320351925,146.87,144.98,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 10:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.19,13.92,-56.24139673345493,26.471494560050537,148.07,145.73,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 10:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.11,13.84,-56.2555748366659,26.49888807990953,148.47,149.22,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 10:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.73,13.71,-56.26974688583973,26.526301897166007,146.71,149.67,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 11:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.05,13.4,-56.28391287324487,26.55373602905617,146.16,150.73,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 11:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,2.14,13.41,-56.29807279114012,26.581190492815264,148.23,146.9,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 11:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.67,13.15,-56.31222663177463,26.60866530567742,149.99,146.56,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 11:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.91,13.61,-56.32637438738792,26.63616048487565,151.25,145.34,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 12:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.29,13.69,-56.34051605020987,26.663676047641765,149.86,150.58,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 12:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.38,13.19,-56.35465161246066,26.691212011206247,149.67,151.89,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 12:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,4.1,13.41,-56.36878106635084,26.71876839279823,152.38,151.66,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 12:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,3.04,13.55,-56.38290440408127,26.74634520964538,157.37,158.31,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 13:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.32,13.54,-56.39702161784314,26.77394247897385,158.02,155.82,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 13:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.19,13.88,-56.411132699817934,26.80156021800818,159.19,162.01,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 13:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.04,13.57,-56.42523764217748,26.82919844397121,158.87,158.78,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 13:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.34,13.74,-56.43933643708387,26.856857174084038,160.51,157.05,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 14:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.58,13.74,-56.45342907668954,26.88453642556589,158.97,156.37,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 14:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.04,13.45,-56.46751555313714,26.912236215634056,159.53,158.75,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 14:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.26,13.66,-56.48159585855971,26.93995656150387,160.62,159.11,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 14:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.87,13.88,-56.4956699850805,26.967697480388527,156.58,157.76,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 15:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.1,13.36,-56.50973792481304,26.99545898949908,158.64,156.09,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 15:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.51,13.62,-56.52379966986112,27.02324110604432,159.4,158.38,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 15:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.73,13.94,-56.53785521231882,27.051043847230694,156.14,157.39,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 15:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,-2.83,13.67,-56.55190454427046,27.078867230262283,156.11,156.81,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 16:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,-0.5,13.26,-56.56594765779061,27.10671127234062,152.67,155.03,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 16:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.52,13.45,-56.57998454494408,27.134575990664693,153.97,154.19,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 16:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.13,13.53,-56.59401519778592,27.1624614024308,154.3,155.03,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 16:45:00,Synthetic,Bahamas,BHS
444444444,Restricted,1.08,13.94,-56.60803960836142,27.19036752483252,155.75,154.91,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 17:00:00,Synthetic,Bahamas,BHS
444444444,Restricted,2.03,13.69,-56.62205776870611,27.21829437506058,157.58,157.54,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 17:15:00,Synthetic,Bahamas,BHS
444444444,Restricted,0.86,13.88,-56.636069670845664,27.2462419703028,158.28,158.7,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 17:30:00,Synthetic,Bahamas,BHS
444444444,Restricted,-1.15,13.74,-56.65007530679608,27.274210327744044,158.63,159.63,9000044,Aurora,AUR4,Passenger,8.8,Sydney,20,220,25,25,2025-01-04 00:00:00,40,260,2025-01-18 17:45:00,Synthetic,Bahamas,BHS
